index,지역명,연도,월,평당분양가격,전용면적
4555,충북,2020,3,7920.0,모든면적
4556,충북,2020,3,7986.0,60m²
4557,충북,2020,3,7887.0,60m²~85m²
4558,충북,2020,3,8692.199999999999,85m²~102m²
4559,충북,2020,3,9094.8,102m²~
4560,충남,2020,3,8606.4,모든면적
4561,충남,2020,3,7887.0,60m²
4562,충남,2020,3,8682.3,60m²~85m²
4563,충남,2020,3,10563.3,85m²~102m²
4564,충남,2020,3,9355.5,102m²~
4565,전북,2020,3,8144.4,모든면적
4566,전북,2020,3,8335.8,60m²
4567,전북,2020,3,8111.4,60m²~85m²
4568,전북,2020,3,9121.199999999999,85m²~102m²
4569,전북,2020,3,8801.1,102m²~
4570,전남,2020,3,8500.8,모든면적
4571,전남,2020,3,8873.699999999999,60m²
4572,전남,2020,3,8477.699999999999,60m²~85m²
4573,전남,2020,3,9916.5,85m²~102m²
4574,전남,2020,3,12183.599999999999,102m²~
4575,경북,2020,3,8431.5,모든면적
4576,경북,2020,3,8507.4,60m²
4577,경북,2020,3,8411.699999999999,60m²~85m²
4578,경북,2020,3,,85m²~102m²
4579,경북,2020,3,9094.8,102m²~
4580,경남,2020,3,9794.4,모든면적
4581,경남,2020,3,9174.0,60m²
4582,경남,2020,3,9804.3,60m²~85m²
4583,경남,2020,3,10715.099999999999,85m²~102m²
4584,경남,2020,3,,102m²~
4585,제주,2020,3,13051.5,모든면적
4586,제주,2020,3,13328.699999999999,60m²
4587,제주,2020,3,13074.599999999999,60m²~85m²
4588,제주,2020,3,,85m²~102m²
4589,제주,2020,3,11883.3,102m²~
4590,서울,2020,4,26367.0,모든면적
4591,서울,2020,4,27769.5,60m²
4592,서울,2020,4,26733.3,60m²~85m²
4593,서울,2020,4,45655.5,85m²~102m²
4594,서울,2020,4,30993.6,102m²~
4595,인천,2020,4,14067.9,모든면적
4596,인천,2020,4,13404.599999999999,60m²
4597,인천,2020,4,14176.8,60m²~85m²
4598,인천,2020,4,12988.8,85m²~102m²
4599,인천,2020,4,16407.6,102m²~
4600,경기,2020,4,15057.9,모든면적
4601,경기,2020,4,16183.199999999999,60m²
4602,경기,2020,4,14751.0,60m²~85m²
4603,경기,2020,4,18958.5,85m²~102m²
4604,경기,2020,4,17094.0,102m²~
4605,부산,2020,4,12896.4,모든면적
4606,부산,2020,4,12586.199999999999,60m²
4607,부산,2020,4,12939.3,60m²~85m²
4608,부산,2020,4,14523.3,85m²~102m²
4609,부산,2020,4,14262.599999999999,102m²~
4610,대구,2020,4,15100.8,모든면적
4611,대구,2020,4,14553.0,60m²
4612,대구,2020,4,15097.5,60m²~85m²
4613,대구,2020,4,13398.0,85m²~102m²
4614,대구,2020,4,16869.6,102m²~
4615,광주,2020,4,12685.199999999999,모든면적
4616,광주,2020,4,12949.199999999999,60m²
4617,광주,2020,4,12747.9,60m²~85m²
4618,광주,2020,4,,85m²~102m²
4619,광주,2020,4,14223.0,102m²~
4620,대전,2020,4,11074.8,모든면적
4621,대전,2020,4,11137.5,60m²
4622,대전,2020,4,11097.9,60m²~85m²
4623,대전,2020,4,,85m²~102m²
4624,대전,2020,4,,102m²~
4625,울산,2020,4,10371.9,모든면적
4626,울산,2020,4,11216.699999999999,60m²
4627,울산,2020,4,10276.199999999999,60m²~85m²
4628,울산,2020,4,,85m²~102m²
4629,울산,2020,4,,102m²~
4630,세종,2020,4,,모든면적
4631,세종,2020,4,,60m²
4632,세종,2020,4,,60m²~85m²
4633,세종,2020,4,,85m²~102m²
4634,세종,2020,4,,102m²~
4635,강원,2020,4,8708.699999999999,모든면적
4636,강원,2020,4,8688.9,60m²
4637,강원,2020,4,8553.6,60m²~85m²
4638,강원,2020,4,,85m²~102m²
4639,강원,2020,4,13886.4,102m²~
4640,충북,2020,4,7920.0,모든면적
4641,충북,2020,4,7986.0,60m²
4642,충북,2020,4,7887.0,60m²~85m²
4643,충북,2020,4,8692.199999999999,85m²~102m²
4644,충북,2020,4,9094.8,102m²~
4645,충남,2020,4,8708.699999999999,모든면적
4646,충남,2020,4,8250.0,60m²
4647,충남,2020,4,8814.3,60m²~85m²
4648,충남,2020,4,10563.3,85m²~102m²
4649,충남,2020,4,9355.5,102m²~
4650,전북,2020,4,8259.9,모든면적
4651,전북,2020,4,8655.9,60m²
4652,전북,2020,4,8279.699999999999,60m²~85m²
4653,전북,2020,4,9936.3,85m²~102m²
4654,전북,2020,4,9174.0,102m²~
4655,전남,2020,4,8550.3,모든면적
4656,전남,2020,4,8873.699999999999,60m²
4657,전남,2020,4,8530.5,60m²~85m²
4658,전남,2020,4,9916.5,85m²~102m²
4659,전남,2020,4,11985.599999999999,102m²~
4660,경북,2020,4,8807.699999999999,모든면적
4661,경북,2020,4,8946.3,60m²
4662,경북,2020,4,8784.6,60m²~85m²
4663,경북,2020,4,,85m²~102m²
4664,경북,2020,4,9094.8,102m²~
4665,경남,2020,4,10404.9,모든면적
4666,경남,2020,4,9428.1,60m²
4667,경남,2020,4,10424.699999999999,60m²~85m²
4668,경남,2020,4,10711.8,85m²~102m²
4669,경남,2020,4,,102m²~
4670,제주,2020,4,13480.5,모든면적
4671,제주,2020,4,13328.699999999999,60m²
4672,제주,2020,4,13500.3,60m²~85m²
4673,제주,2020,4,,85m²~102m²
4674,제주,2020,4,,102m²~
4675,서울,2020,5,27030.3,모든면적
4676,서울,2020,5,27825.6,60m²
4677,서울,2020,5,27442.8,60m²~85m²
4678,서울,2020,5,36359.4,85m²~102m²
4679,서울,2020,5,31039.8,102m²~
4680,인천,2020,5,14338.5,모든면적
4681,인천,2020,5,13896.3,60m²
4682,인천,2020,5,14546.4,60m²~85m²
4683,인천,2020,5,16110.599999999999,85m²~102m²
4684,인천,2020,5,16526.399999999998,102m²~
4685,경기,2020,5,13942.5,모든면적
4686,경기,2020,5,14275.8,60m²
4687,경기,2020,5,13876.5,60m²~85m²
4688,경기,2020,5,14701.5,85m²~102m²
4689,경기,2020,5,14457.3,102m²~
4690,부산,2020,5,13272.599999999999,모든면적
4691,부산,2020,5,13120.8,60m²
4692,부산,2020,5,13355.099999999999,60m²~85m²
4693,부산,2020,5,14427.599999999999,85m²~102m²
4694,부산,2020,5,13919.4,102m²~
4695,대구,2020,5,15335.099999999999,모든면적
4696,대구,2020,5,14602.5,60m²
4697,대구,2020,5,15325.199999999999,60m²~85m²
4698,대구,2020,5,16074.3,85m²~102m²
4699,대구,2020,5,16038.0,102m²~
4700,광주,2020,5,12648.9,모든면적
4701,광주,2020,5,12949.199999999999,60m²
4702,광주,2020,5,12672.0,60m²~85m²
4703,광주,2020,5,15213.0,85m²~102m²
4704,광주,2020,5,13622.4,102m²~
4705,대전,2020,5,11008.8,모든면적
4706,대전,2020,5,11091.3,60m²
4707,대전,2020,5,11038.5,60m²~85m²
4708,대전,2020,5,,85m²~102m²
4709,대전,2020,5,,102m²~
4710,울산,2020,5,10969.199999999999,모든면적
4711,울산,2020,5,11583.0,60m²
4712,울산,2020,5,10830.599999999999,60m²~85m²
4713,울산,2020,5,,85m²~102m²
4714,울산,2020,5,14949.0,102m²~
4715,세종,2020,5,,모든면적
4716,세종,2020,5,,60m²
4717,세종,2020,5,,60m²~85m²
4718,세종,2020,5,,85m²~102m²
4719,세종,2020,5,,102m²~
4720,강원,2020,5,8784.6,모든면적
4721,강원,2020,5,8741.699999999999,60m²
4722,강원,2020,5,8566.8,60m²~85m²
4723,강원,2020,5,,85m²~102m²
4724,강원,2020,5,13886.4,102m²~
4725,충북,2020,5,7936.5,모든면적
4726,충북,2020,5,7986.0,60m²
4727,충북,2020,5,7893.599999999999,60m²~85m²
4728,충북,2020,5,9038.699999999999,85m²~102m²
4729,충북,2020,5,9299.4,102m²~
4730,충남,2020,5,8735.1,모든면적
4731,충남,2020,5,8292.9,60m²
4732,충남,2020,5,8827.5,60m²~85m²
4733,충남,2020,5,10563.3,85m²~102m²
4734,충남,2020,5,9355.5,102m²~
4735,전북,2020,5,8184.0,모든면적
4736,전북,2020,5,8487.6,60m²
4737,전북,2020,5,8147.7,60m²~85m²
4738,전북,2020,5,9936.3,85m²~102m²
4739,전북,2020,5,9174.0,102m²~
4740,전남,2020,5,8576.699999999999,모든면적
4741,전남,2020,5,8873.699999999999,60m²
4742,전남,2020,5,8560.199999999999,60m²~85m²
4743,전남,2020,5,9916.5,85m²~102m²
4744,전남,2020,5,11985.599999999999,102m²~
4745,경북,2020,5,8807.699999999999,모든면적
4746,경북,2020,5,8946.3,60m²
4747,경북,2020,5,8784.6,60m²~85m²
4748,경북,2020,5,,85m²~102m²
4749,경북,2020,5,9094.8,102m²~
4750,경남,2020,5,9969.3,모든면적
4751,경남,2020,5,9230.1,60m²
4752,경남,2020,5,9985.8,60m²~85m²
4753,경남,2020,5,16298.699999999999,85m²~102m²
4754,경남,2020,5,,102m²~
4755,제주,2020,5,14902.8,모든면적
4756,제주,2020,5,14397.9,60m²
4757,제주,2020,5,14922.599999999999,60m²~85m²
4758,제주,2020,5,,85m²~102m²
4759,제주,2020,5,,102m²~
4760,서울,2020,6,27558.3,모든면적
4761,서울,2020,6,28287.6,60m²
4762,서울,2020,6,28300.8,60m²~85m²
4763,서울,2020,6,41537.1,85m²~102m²
4764,서울,2020,6,31043.1,102m²~
4765,인천,2020,6,14661.9,모든면적
4766,인천,2020,6,14242.8,60m²
4767,인천,2020,6,15100.8,60m²~85m²
4768,인천,2020,6,16219.5,85m²~102m²
4769,인천,2020,6,16539.6,102m²~
4770,경기,2020,6,13586.099999999999,모든면적
4771,경기,2020,6,14051.4,60m²
4772,경기,2020,6,13510.199999999999,60m²~85m²
4773,경기,2020,6,14787.3,85m²~102m²
4774,경기,2020,6,14968.8,102m²~
4775,부산,2020,6,13272.599999999999,모든면적
4776,부산,2020,6,13117.5,60m²
4777,부산,2020,6,13338.599999999999,60m²~85m²
4778,부산,2020,6,13708.199999999999,85m²~102m²
4779,부산,2020,6,13632.3,102m²~
4780,대구,2020,6,15173.4,모든면적
4781,대구,2020,6,14562.9,60m²
4782,대구,2020,6,15156.9,60m²~85m²
4783,대구,2020,6,16074.3,85m²~102m²
4784,대구,2020,6,15929.099999999999,102m²~
4785,광주,2020,6,12599.4,모든면적
4786,광주,2020,6,12949.199999999999,60m²
4787,광주,2020,6,12612.599999999999,60m²~85m²
4788,광주,2020,6,15213.0,85m²~102m²
4789,광주,2020,6,14127.3,102m²~
4790,대전,2020,6,11246.4,모든면적
4791,대전,2020,6,11167.199999999999,60m²
4792,대전,2020,6,11312.4,60m²~85m²
4793,대전,2020,6,,85m²~102m²
4794,대전,2020,6,,102m²~
4795,울산,2020,6,12371.699999999999,모든면적
4796,울산,2020,6,12718.199999999999,60m²
4797,울산,2020,6,12325.5,60m²~85m²
4798,울산,2020,6,,85m²~102m²
4799,울산,2020,6,14949.0,102m²~
4800,세종,2020,6,,모든면적
4801,세종,2020,6,,60m²
4802,세종,2020,6,,60m²~85m²
4803,세종,2020,6,,85m²~102m²
4804,세종,2020,6,,102m²~
4805,강원,2020,6,9084.9,모든면적
4806,강원,2020,6,8741.699999999999,60m²
4807,강원,2020,6,8807.699999999999,60m²~85m²
4808,강원,2020,6,,85m²~102m²
4809,강원,2020,6,13886.4,102m²~
4810,충북,2020,6,7949.7,모든면적
4811,충북,2020,6,7986.0,60m²
4812,충북,2020,6,7916.7,60m²~85m²
4813,충북,2020,6,9038.699999999999,85m²~102m²
4814,충북,2020,6,9299.4,102m²~
4815,충남,2020,6,8847.3,모든면적
4816,충남,2020,6,8316.0,60m²
4817,충남,2020,6,8966.1,60m²~85m²
4818,충남,2020,6,10563.3,85m²~102m²
4819,충남,2020,6,9355.5,102m²~
4820,전북,2020,6,8259.9,모든면적
4821,전북,2020,6,8487.6,60m²
4822,전북,2020,6,8319.3,60m²~85m²
4823,전북,2020,6,8943.0,85m²~102m²
4824,전북,2020,6,8913.3,102m²~
4825,전남,2020,6,8566.8,모든면적
4826,전남,2020,6,8873.699999999999,60m²
4827,전남,2020,6,8553.6,60m²~85m²
4828,전남,2020,6,9916.5,85m²~102m²
4829,전남,2020,6,12292.5,102m²~
4830,경북,2020,6,8807.699999999999,모든면적
4831,경북,2020,6,8946.3,60m²
4832,경북,2020,6,8784.6,60m²~85m²
4833,경북,2020,6,,85m²~102m²
4834,경북,2020,6,9094.8,102m²~
4835,경남,2020,6,10329.0,모든면적
4836,경남,2020,6,9398.4,60m²
4837,경남,2020,6,10302.599999999999,60m²~85m²
4838,경남,2020,6,16298.699999999999,85m²~102m²
4839,경남,2020,6,,102m²~
4840,제주,2020,6,14922.599999999999,모든면적
4841,제주,2020,6,14397.9,60m²
4842,제주,2020,6,14968.8,60m²~85m²
4843,제주,2020,6,,85m²~102m²
4844,제주,2020,6,,102m²~
4845,서울,2020,7,26763.0,모든면적
4846,서울,2020,7,27304.199999999997,60m²
4847,서울,2020,7,26561.699999999997,60m²~85m²
4848,서울,2020,7,32795.4,85m²~102m²
4849,서울,2020,7,28726.5,102m²~
4850,인천,2020,7,14635.5,모든면적
4851,인천,2020,7,14219.699999999999,60m²
4852,인천,2020,7,15024.9,60m²~85m²
4853,인천,2020,7,16176.599999999999,85m²~102m²
4854,인천,2020,7,15229.5,102m²~
4855,경기,2020,7,14322.0,모든면적
4856,경기,2020,7,14120.699999999999,60m²
4857,경기,2020,7,14239.5,60m²~85m²
4858,경기,2020,7,15450.599999999999,85m²~102m²
4859,경기,2020,7,14328.599999999999,102m²~
4860,부산,2020,7,13467.3,모든면적
4861,부산,2020,7,13051.5,60m²
4862,부산,2020,7,13569.599999999999,60m²~85m²
4863,부산,2020,7,13553.099999999999,85m²~102m²
4864,부산,2020,7,13645.5,102m²~
4865,대구,2020,7,15312.0,모든면적
4866,대구,2020,7,15044.699999999999,60m²
4867,대구,2020,7,15312.0,60m²~85m²
4868,대구,2020,7,16156.8,85m²~102m²
4869,대구,2020,7,15886.199999999999,102m²~
4870,광주,2020,7,12688.5,모든면적
4871,광주,2020,7,13236.3,60m²
4872,광주,2020,7,12681.9,60m²~85m²
4873,광주,2020,7,15213.0,85m²~102m²
4874,광주,2020,7,15074.4,102m²~
4875,대전,2020,7,11051.699999999999,모든면적
4876,대전,2020,7,10989.0,60m²
4877,대전,2020,7,11078.099999999999,60m²~85m²
4878,대전,2020,7,,85m²~102m²
4879,대전,2020,7,,102m²~
4880,울산,2020,7,12790.8,모든면적
4881,울산,2020,7,12754.5,60m²
4882,울산,2020,7,12813.9,60m²~85m²
4883,울산,2020,7,,85m²~102m²
4884,울산,2020,7,14949.0,102m²~
4885,세종,2020,7,,모든면적
4886,세종,2020,7,,60m²
4887,세종,2020,7,,60m²~85m²
4888,세종,2020,7,,85m²~102m²
4889,세종,2020,7,,102m²~
4890,강원,2020,7,9457.8,모든면적
4891,강원,2020,7,9758.1,60m²
4892,강원,2020,7,9652.5,60m²~85m²
4893,강원,2020,7,9051.9,85m²~102m²
4894,강원,2020,7,13569.599999999999,102m²~
4895,충북,2020,7,7949.7,모든면적
4896,충북,2020,7,7986.0,60m²
4897,충북,2020,7,7916.7,60m²~85m²
4898,충북,2020,7,9038.699999999999,85m²~102m²
4899,충북,2020,7,9299.4,102m²~
4900,충남,2020,7,8936.4,모든면적
4901,충남,2020,7,8141.099999999999,60m²
4902,충남,2020,7,9045.3,60m²~85m²
4903,충남,2020,7,10437.9,85m²~102m²
4904,충남,2020,7,9348.9,102m²~
4905,전북,2020,7,8190.599999999999,모든면적
4906,전북,2020,7,8487.6,60m²
4907,전북,2020,7,8259.9,60m²~85m²
4908,전북,2020,7,8943.0,85m²~102m²
4909,전북,2020,7,8919.9,102m²~
4910,전남,2020,7,8553.6,모든면적
4911,전남,2020,7,9127.8,60m²
4912,전남,2020,7,8533.8,60m²~85m²
4913,전남,2020,7,9916.5,85m²~102m²
4914,전남,2020,7,11985.599999999999,102m²~
4915,경북,2020,7,9744.9,모든면적
4916,경북,2020,7,11200.199999999999,60m²
4917,경북,2020,7,9708.6,60m²~85m²
4918,경북,2020,7,,85m²~102m²
4919,경북,2020,7,9094.8,102m²~
4920,경남,2020,7,10276.199999999999,모든면적
4921,경남,2020,7,9787.8,60m²
4922,경남,2020,7,10259.699999999999,60m²~85m²
4923,경남,2020,7,16298.699999999999,85m²~102m²
4924,경남,2020,7,9629.4,102m²~
4925,제주,2020,7,15338.4,모든면적
4926,제주,2020,7,14397.9,60m²
4927,제주,2020,7,15378.0,60m²~85m²
4928,제주,2020,7,,85m²~102m²
4929,제주,2020,7,,102m²~
4930,서울,2020,8,26723.399999999998,모든면적
4931,서울,2020,8,27251.399999999998,60m²
4932,서울,2020,8,26545.199999999997,60m²~85m²
4933,서울,2020,8,32795.4,85m²~102m²
4934,서울,2020,8,28726.5,102m²~
4935,인천,2020,8,15318.599999999999,모든면적
4936,인천,2020,8,14935.8,60m²
4937,인천,2020,8,15236.099999999999,60m²~85m²
4938,인천,2020,8,16176.599999999999,85m²~102m²
4939,인천,2020,8,15483.599999999999,102m²~
4940,경기,2020,8,13972.199999999999,모든면적
4941,경기,2020,8,13556.4,60m²
4942,경기,2020,8,14275.8,60m²~85m²
4943,경기,2020,8,15615.599999999999,85m²~102m²
4944,경기,2020,8,14130.599999999999,102m²~
4945,부산,2020,8,13266.0,모든면적
4946,부산,2020,8,12813.9,60m²
4947,부산,2020,8,13378.199999999999,60m²~85m²
4948,부산,2020,8,13002.0,85m²~102m²
4949,부산,2020,8,13266.0,102m²~
4950,대구,2020,8,15292.199999999999,모든면적
4951,대구,2020,8,15156.9,60m²
4952,대구,2020,8,15275.699999999999,60m²~85m²
4953,대구,2020,8,16156.8,85m²~102m²
4954,대구,2020,8,15882.9,102m²~
4955,광주,2020,8,12190.199999999999,모든면적
4956,광주,2020,8,12520.199999999999,60m²
4957,광주,2020,8,12183.599999999999,60m²~85m²
4958,광주,2020,8,15213.0,85m²~102m²
4959,광주,2020,8,15074.4,102m²~
4960,대전,2020,8,10982.4,모든면적
4961,대전,2020,8,10989.0,60m²
4962,대전,2020,8,10989.0,60m²~85m²
4963,대전,2020,8,,85m²~102m²
4964,대전,2020,8,,102m²~
4965,울산,2020,8,13645.5,모든면적
4966,울산,2020,8,13843.5,60m²
4967,울산,2020,8,13599.3,60m²~85m²
4968,울산,2020,8,,85m²~102m²
4969,울산,2020,8,14949.0,102m²~
4970,세종,2020,8,,모든면적
4971,세종,2020,8,,60m²
4972,세종,2020,8,,60m²~85m²
4973,세종,2020,8,,85m²~102m²
4974,세종,2020,8,,102m²~
4975,강원,2020,8,9867.0,모든면적
4976,강원,2020,8,10269.599999999999,60m²
4977,강원,2020,8,9652.5,60m²~85m²
4978,강원,2020,8,9051.9,85m²~102m²
4979,강원,2020,8,13569.599999999999,102m²~
4980,충북,2020,8,7929.9,모든면적
4981,충북,2020,8,7913.4,60m²
4982,충북,2020,8,7916.7,60m²~85m²
4983,충북,2020,8,9038.699999999999,85m²~102m²
4984,충북,2020,8,9299.4,102m²~
4985,충남,2020,8,8946.3,모든면적
4986,충남,2020,8,8065.2,60m²
4987,충남,2020,8,9038.699999999999,60m²~85m²
4988,충남,2020,8,10437.9,85m²~102m²
4989,충남,2020,8,,102m²~
4990,전북,2020,8,8190.599999999999,모든면적
4991,전북,2020,8,8487.6,60m²
4992,전북,2020,8,8259.9,60m²~85m²
4993,전북,2020,8,8943.0,85m²~102m²
4994,전북,2020,8,8919.9,102m²~
4995,전남,2020,8,8873.699999999999,모든면적
4996,전남,2020,8,,60m²
4997,전남,2020,8,8844.0,60m²~85m²
4998,전남,2020,8,9969.3,85m²~102m²
4999,전남,2020,8,11988.9,102m²~
5000,경북,2020,8,10216.8,모든면적
5001,경북,2020,8,13450.8,60m²
5002,경북,2020,8,10173.9,60m²~85m²
5003,경북,2020,8,,85m²~102m²
5004,경북,2020,8,,102m²~
5005,경남,2020,8,10276.199999999999,모든면적
5006,경남,2020,8,9787.8,60m²
5007,경남,2020,8,10259.699999999999,60m²~85m²
5008,경남,2020,8,16298.699999999999,85m²~102m²
5009,경남,2020,8,9629.4,102m²~
5010,제주,2020,8,15338.4,모든면적
5011,제주,2020,8,14397.9,60m²
5012,제주,2020,8,15378.0,60m²~85m²
5013,제주,2020,8,,85m²~102m²
5014,제주,2020,8,,102m²~
5015,서울,2020,9,26776.199999999997,모든면적
5016,서울,2020,9,27360.3,60m²
5017,서울,2020,9,26515.5,60m²~85m²
5018,서울,2020,9,32795.4,85m²~102m²
5019,서울,2020,9,28719.899999999998,102m²~
5020,인천,2020,9,15318.599999999999,모든면적
5021,인천,2020,9,14935.8,60m²
5022,인천,2020,9,15236.099999999999,60m²~85m²
5023,인천,2020,9,16176.599999999999,85m²~102m²
5024,인천,2020,9,15483.599999999999,102m²~
5025,경기,2020,9,14097.599999999999,모든면적
5026,경기,2020,9,13609.199999999999,60m²
5027,경기,2020,9,14407.8,60m²~85m²
5028,경기,2020,9,15615.599999999999,85m²~102m²
5029,경기,2020,9,14496.9,102m²~
5030,부산,2020,9,13266.0,모든면적
5031,부산,2020,9,12840.3,60m²
5032,부산,2020,9,13368.3,60m²~85m²
5033,부산,2020,9,13002.0,85m²~102m²
5034,부산,2020,9,13266.0,102m²~
5035,대구,2020,9,15325.199999999999,모든면적
5036,대구,2020,9,15156.9,60m²
5037,대구,2020,9,15308.699999999999,60m²~85m²
5038,대구,2020,9,16166.699999999999,85m²~102m²
5039,대구,2020,9,15873.0,102m²~
5040,광주,2020,9,12282.599999999999,모든면적
5041,광주,2020,9,12870.0,60m²
5042,광주,2020,9,12285.9,60m²~85m²
5043,광주,2020,9,15213.0,85m²~102m²
5044,광주,2020,9,15229.5,102m²~
5045,대전,2020,9,10827.3,모든면적
5046,대전,2020,9,10451.099999999999,60m²
5047,대전,2020,9,10913.099999999999,60m²~85m²
5048,대전,2020,9,,85m²~102m²
5049,대전,2020,9,,102m²~
5050,울산,2020,9,13734.599999999999,모든면적
5051,울산,2020,9,13962.3,60m²
5052,울산,2020,9,13665.3,60m²~85m²
5053,울산,2020,9,,85m²~102m²
5054,울산,2020,9,14949.0,102m²~
5055,세종,2020,9,,모든면적
5056,세종,2020,9,,60m²
5057,세종,2020,9,,60m²~85m²
5058,세종,2020,9,,85m²~102m²
5059,세종,2020,9,,102m²~
5060,강원,2020,9,10322.4,모든면적
5061,강원,2020,9,11071.5,60m²
5062,강원,2020,9,10586.4,60m²~85m²
5063,강원,2020,9,9051.9,85m²~102m²
5064,강원,2020,9,12988.8,102m²~
5065,충북,2020,9,7900.2,모든면적
5066,충북,2020,9,7880.4,60m²
5067,충북,2020,9,7910.099999999999,60m²~85m²
5068,충북,2020,9,9038.699999999999,85m²~102m²
5069,충북,2020,9,9299.4,102m²~
5070,충남,2020,9,9015.6,모든면적
5071,충남,2020,9,8510.699999999999,60m²
5072,충남,2020,9,9091.5,60m²~85m²
5073,충남,2020,9,10437.9,85m²~102m²
5074,충남,2020,9,,102m²~
5075,전북,2020,9,8309.4,모든면적
5076,전북,2020,9,8566.8,60m²
5077,전북,2020,9,8365.5,60m²~85m²
5078,전북,2020,9,8943.0,85m²~102m²
5079,전북,2020,9,8919.9,102m²~
5080,전남,2020,9,8853.9,모든면적
5081,전남,2020,9,,60m²
5082,전남,2020,9,8817.6,60m²~85m²
5083,전남,2020,9,9969.3,85m²~102m²
5084,전남,2020,9,11988.9,102m²~
5085,경북,2020,9,10216.8,모든면적
5086,경북,2020,9,13450.8,60m²
5087,경북,2020,9,10173.9,60m²~85m²
5088,경북,2020,9,,85m²~102m²
5089,경북,2020,9,,102m²~
5090,경남,2020,9,10276.199999999999,모든면적
5091,경남,2020,9,9787.8,60m²
5092,경남,2020,9,10259.699999999999,60m²~85m²
5093,경남,2020,9,16298.699999999999,85m²~102m²
5094,경남,2020,9,9629.4,102m²~
5095,제주,2020,9,15338.4,모든면적
5096,제주,2020,9,14397.9,60m²
5097,제주,2020,9,15378.0,60m²~85m²
5098,제주,2020,9,,85m²~102m²
5099,제주,2020,9,,102m²~
5100,서울,2020,10,26660.699999999997,모든면적
5101,서울,2020,10,27215.1,60m²
5102,서울,2020,10,26442.899999999998,60m²~85m²
5103,서울,2020,10,32795.4,85m²~102m²
5104,서울,2020,10,28634.1,102m²~
5105,인천,2020,10,15576.0,모든면적
5106,인천,2020,10,15160.199999999999,60m²
5107,인천,2020,10,15407.699999999999,60m²~85m²
5108,인천,2020,10,16216.199999999999,85m²~102m²
5109,인천,2020,10,15899.4,102m²~
5110,경기,2020,10,14341.8,모든면적
5111,경기,2020,10,13619.099999999999,60m²
5112,경기,2020,10,14407.8,60m²~85m²
5113,경기,2020,10,15678.3,85m²~102m²
5114,경기,2020,10,16077.599999999999,102m²~
5115,부산,2020,10,13114.199999999999,모든면적
5116,부산,2020,10,13091.099999999999,60m²
5117,부산,2020,10,13087.8,60m²~85m²
5118,부산,2020,10,12536.699999999999,85m²~102m²
5119,부산,2020,10,12827.099999999999,102m²~
5120,대구,2020,10,15404.4,모든면적
5121,대구,2020,10,15206.4,60m²
5122,대구,2020,10,15381.3,60m²~85m²
5123,대구,2020,10,16166.699999999999,85m²~102m²
5124,대구,2020,10,16067.699999999999,102m²~
5125,광주,2020,10,12282.599999999999,모든면적
5126,광주,2020,10,12870.0,60m²
5127,광주,2020,10,12285.9,60m²~85m²
5128,광주,2020,10,15213.0,85m²~102m²
5129,광주,2020,10,15229.5,102m²~
5130,대전,2020,10,10579.8,모든면적
5131,대전,2020,10,10101.3,60m²
5132,대전,2020,10,10652.4,60m²~85m²
5133,대전,2020,10,,85m²~102m²
5134,대전,2020,10,,102m²~
5135,울산,2020,10,13803.9,모든면적
5136,울산,2020,10,13992.0,60m²
5137,울산,2020,10,13737.9,60m²~85m²
5138,울산,2020,10,,85m²~102m²
5139,울산,2020,10,14949.0,102m²~
5140,세종,2020,10,11299.199999999999,모든면적
5141,세종,2020,10,,60m²
5142,세종,2020,10,,60m²~85m²
5143,세종,2020,10,,85m²~102m²
5144,세종,2020,10,11299.199999999999,102m²~
5145,강원,2020,10,10322.4,모든면적
5146,강원,2020,10,11071.5,60m²
5147,강원,2020,10,10586.4,60m²~85m²
5148,강원,2020,10,9051.9,85m²~102m²
5149,강원,2020,10,12988.8,102m²~
5150,충북,2020,10,7893.599999999999,모든면적
5151,충북,2020,10,7873.799999999999,60m²
5152,충북,2020,10,7916.7,60m²~85m²
5153,충북,2020,10,,85m²~102m²
5154,충북,2020,10,9299.4,102m²~
5155,충남,2020,10,8880.3,모든면적
5156,충남,2020,10,8520.6,60m²
5157,충남,2020,10,8972.699999999999,60m²~85m²
5158,충남,2020,10,9748.199999999999,85m²~102m²
5159,충남,2020,10,,102m²~
5160,전북,2020,10,8487.6,모든면적
5161,전북,2020,10,8177.4,60m²
5162,전북,2020,10,8523.9,60m²~85m²
5163,전북,2020,10,7949.7,85m²~102m²
5164,전북,2020,10,8454.6,102m²~
5165,전남,2020,10,8969.4,모든면적
5166,전남,2020,10,8778.0,60m²
5167,전남,2020,10,8906.699999999999,60m²~85m²
5168,전남,2020,10,9969.3,85m²~102m²
5169,전남,2020,10,12780.9,102m²~
5170,경북,2020,10,10114.5,모든면적
5171,경북,2020,10,11467.5,60m²
5172,경북,2020,10,10180.5,60m²~85m²
5173,경북,2020,10,10589.699999999999,85m²~102m²
5174,경북,2020,10,,102m²~
5175,경남,2020,10,10253.099999999999,모든면적
5176,경남,2020,10,9787.8,60m²
5177,경남,2020,10,10249.8,60m²~85m²
5178,경남,2020,10,15576.0,85m²~102m²
5179,경남,2020,10,10447.8,102m²~
5180,제주,2020,10,15338.4,모든면적
5181,제주,2020,10,14397.9,60m²
5182,제주,2020,10,15378.0,60m²~85m²
5183,제주,2020,10,,85m²~102m²
5184,제주,2020,10,,102m²~
